25,「糖尿病　内分泌内科」,内．心内,呼吸器内科、循環器内科,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,気管食道・耳鼻いんこう科,内視鏡内科，消化器内科,大腸鏡内,循環器内科，呼吸器内科,脳心内,,,内．泌,内(膵　糖）,人工透析内科，腎臓内科,糖代内,糖尿病・内分泌内科,内代内,腫血液内,がん漢方,呼感内,,人工透析外科,,胸部外,耳鼻いんこう喉科,耳鼻いんこう科系その他,外（消　内視）,大腸外,心外循内,アリウ小外整形脳,,内．外．整．心内．眼．皮．歯,,内．泌,,人工透析血管外科,消化器・乳腺外科,,アレ疾内,リマウチ科,ペ内,美容婦人科,美容皮膚科（漢方）,ペインクリニック整形外科,リハリビテ−ション科,内．外．眼,小歯歯科,,小児内分泌科,,,内．心内．整．産婦．皮．リハ．精,児童精神,内．消内．循内．婦．放,,,,緩,,透析30台
26,小児神経内科,漢小,呼吸器内科，消化器内科，循環器内科,内．小．リウ．皮．外．整．産婦．眼．耳．麻,気管食道・耳鼻咽喉科,消化器･循環器内科,A消火器内科B肛門内科,呼吸器内科，循環器内科，消化器内科,脳神外呼内,,,男性泌尿器科,肝内鏡内,人工透析内科，糖尿病内科，腎臓内科,内分泌内,消化器内科，内視鏡内科，糖尿病内科,脂代内,血液腫内,腫血内,性感,,胸部外科,,脳神経外科呼吸器外科,頭頚部外,気管外,消肛外,大腸肛外,消循,小外整脳皮泌耳,,内．歯．心内．外,,男性泌尿器科,,腎臓外科（臓器移植）,乳腺外来,,リウマチ・アレルギー内科,整．リウ．リハ,整リハ,審美歯科,頭部皮膚科（自由診療のみ）,疼内,内．整．放．リウ．リハ,内．眼．耳,口腔,,糖尿病小児科,,,内．産．婦,老年精神科（認知症）,内．外．小．循．胃．放,,,,緩和ケア,,透析38台
27,新生児内科,漢内．皮,循環器内科、呼吸器内科,内．眼．耳．歯．皮,耳鼻いんこう科系その他,美容皮膚科，消化器内科,消化器内科（肝臓・大腸）,消化器内科，循環器内科,小脳神内,,,男性不妊治療外科,消内肝内,循環器内科，胃腸内科，腎臓内科，人工透析内科,甲内,糖尿病・内分泌内科、アレルギー疾患内科,内泌代内,糖血内,血腫内,性内,,【大腸　肛門外科】,,外科（胃腸　乳腺　肛門　呼吸器）,外．内．形．皮．耳咽．眼．美,,消胃,大腸肛門外科,呼循,外整脳皮泌耳,,血管,,男性不妊治療外科,,甲状腺科,女性乳腺外科,,アレルギー疾患リウマチ科,整．リウ．リハ．内,ペイン内,美容形成外科,小児皮膚,ペインクリニック・心療内科,整形リハビリテーション科,内．眼．耳咽．皮,歯口外,,小児科（新生児）,,,性感染症婦人科,児童・思春期精神科,肺放射線診断科,,,,疼痛緩和外科,,生
28,小児内分泌内科,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,糖尿病内科，消化器内科，呼吸器内科，循環器内科,内．耳咽,食内,消化器内科，呼吸器内科，循環器内科,内科（胃腸・肛門）,消化器内科，内視鏡内科，呼吸器内科，循環器内科,精神科・神経内科眼科,,,内．形．泌,肝内胃内,消化器内科，循環器内科，呼吸器内科，人工透析内科,糖尿病・内分泌代謝・腎臓内科,呼吸器内科、腫瘍内科、消化器内科、循環器内科、疼痛緩和内科、糖尿病内科,内分泌・代謝内,,老腫内,（呼感,,腫瘍整形外科,,,内．外．皮．婦．眼．耳咽．放．整,,消化器科∧胃腸科∨,こ外,（循）小,脳形,,透血管外,,内．形．泌,,,分泌,,リウマチ・アレルギー科,内．小．リウ．皮．外．整．産婦．眼．耳．麻,ペイン外,形．美,頭部皮,ペインクリニック内,心臓リハビリ科,内．眼．皮,小児歯,,小児皮膚科，美容皮フ科，呼吸器内科，循環器内科,,,外．精．放．婦．乳外．形．美．整,漢方精神科,放射線診,,,,緩ケ,,不
29,小児血液腫瘍内科,内．形．泌,老年内科，呼吸器内科，女性内科,心内．精．神．呼．循．耳咽,,アレルギー内科、消化器内科､漢方内科,消化器・肛門内科,呼吸器内科，循環器内科,心療内科神経内科,,,泌内,（肝）内,腎臓内科、人工透析内科,内分泌代謝内科,糖尿病内科，消化器内科，呼吸器内科，循環器内科,糖尿代謝内科,,呼吸器腫瘍内科,呼内感内,,気管食道外科,,,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,,内視外,大腸内視鏡外科,循環科,小外整脳,,胸血外,,泌尿器外科,,,乳腺内分泌外科,,アレルギ−科,リウマ,小児整形外科,形．美．皮,美容皮フ科,ペイン整,内．心内．整．産婦．皮．リハ．精,内．皮．眼．耳咽．歯,小歯.口外,,小児内科,,,女内．婦．乳外,内．精．心内．呼内．循内．糖内．内分泌内科,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,,,,疼痛緩和,,透析40台
30,腎臓内科（人工透析）,小内,呼吸器内科，消化器内科，循環器内科，,内．精．心内．神内．皮．婦．眼．耳咽．整．歯,,糖尿病代謝内科，循環器内科，呼吸器内科，消化器内科,胃腸・大腸内視鏡内科,循環器内科，緩和ケア内科,脳神（脳卒中）,,,女泌,膵内,血液・腎臓内科,小児内分泌・代謝内科,糖尿病内科・消化器内科・循環器内科,代謝内,,がん化学療法内科,感ひ,,腎臓移植外科,,,内．小．リウ．皮．外．整．産婦．眼．耳．麻,,「消化器　胃腸外科」,胃．消．肛,循環器外科（心臓　血管外科）,小外整形脳皮泌婦眼耳放麻リハ歯,,胸部血管外科,,泌内,,,甲状腺,,小アレ,内．リウ．アレ．糖内,ペインクリニック整形外科,美容外,美容皮膚,内．麻酔科．ペインクリニック内科,小児リハビリテーション科,内．精．眼．耳咽．整．歯,口腔歯科,,呼吸器内科，児童精神科,,,不妊治療産婦人科,内．精,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,,,,緩ケ内,,透析32台
31,【糖尿病　脂質代謝内科】,成人病検査のみ,循環器内科，消化器内科，呼吸器内科,気管食道耳鼻咽喉,,呼吸器内科，循環器内科，胃腸内科,大腸肛門科,循環器内科、呼吸器内科、消化器内科,,,,形泌,肝臓・胆のう・膵臓内科,内科（血液・腎）,乳,内科（呼吸器，循環器，消化器，糖尿病，代謝）,脂質代謝内,,内科・腫瘍内科,性感染症科,,「胃　大腸　肛門外科」,,,気管食道耳鼻咽喉,,外科（内視鏡）,小外形泌こう,心臓血管外科(循環器外科),循小外整脳皮泌,,透析血管外科,,女泌,,,消化器乳,,内．呼．アレ,リウ内,疼内,外．精．放．婦．乳外．形．美．整,美容皮,ペイン外科,内．皮．リハ,内．整．皮．眼,口歯,,老年精神科，児童精神科,,,不妊治療泌尿器科,精．神．心内,神経放射線科,,,,薬物療法,,第2
32,老年心療内科,外．内,呼吸器内科，消化器内科，感染症内科,内．神．整．皮．眼．耳咽,,内分泌内科，循環器内科，消化器内科,こう門,呼吸器内科、腫瘍内科、消化器内科、循環器内科、疼痛緩和内科、糖尿病内科,,,,小外形泌こう,消化器内科（肝臓・大腸）,血液腎臓内科,内代内,循環器内科，呼吸器内科，糖尿病内科,糖尿病代謝内分泌科,,がん血液内科,感染,,内分泌外科,,,漢方耳鼻咽喉科,,消化器外,外肛内,心臓血管外科(循環器外,外小整形脳泌麻眼,,外心歯,,外科（泌尿器外来）,,,乳内外,,内．呼内．アレ．皮,ﾘ,リウマチ整形外科,内．形．美精,アレルギー疾患皮膚科,ペイン整形外科,リハ理学診療科,内．皮．眼．耳咽．整．心内．精神科．,矯科,,小児皮膚科、美容皮膚科,,,内．消内．循内．糖内．婦．皮．乳外,心内．精,内．外．整．眼．耳咽．放．歯,,,,緩和ｹｱ内科,,第4水のみ
33,ペイン内科,男内,内科（呼吸器，循環器，消化器，糖尿病，代謝）,内．眼．耳,,消化器内科、胃腸内科、呼吸器内科、循環器内科,,呼吸器内科、循環器内科,,,,［泌尿器科］,肝・胆・膵内科,腎,内泌内,糖尿病内科，消化器内科,糖尿病・内分泌・代謝内科,,呼吸器腫瘍アレルギー内科,性感染症皮膚科,,老年脳神経外科,,,内．精．外．皮．眼．耳咽．歯,,消化器内視鏡外科,外肛外,,神外,,小児心臓外科,,形泌,,,乳内分外,,内．心内．皮．アレ,小リウ,ペインクリニック・心療内科,歯．矯．小歯．歯外．美,漢方皮膚科,ペ整,整．リウ．リハ,内．精．外．皮．眼．耳咽．歯,嬌歯,,小児泌尿器科,,,産．婦,精神内科,気放,,,,痛み緩和診療外来,,新
34,「糖尿病　代謝内科」,男性,循環器内科，呼吸器内科，糖尿病内科,内．眼．耳咽．皮,,消化器内科，胃腸内科,,呼吸器内科，消化器内科，循環器内科,,,,ひ（透）,肝臓・胆嚢・膵臓内科,腎臓内,内内,人工透析内科，糖尿病内科，腎臓内科,糖尿病・内分泌代謝内科,,腫瘍内科（緩和ケア）,性感染症内,,内視鏡外科（大腸　胃）,,,内．外．整．眼．耳咽．放．歯,,消化器・乳腺外科,鏡内肛外,,外小整脳皮泌,,腎内（透）血管外,,小外形泌こう,,,乳泌外,,内．形．美．アレ．皮,膠,内．皮．整,内．形．美．アレ．皮,内．皮．整,麻酔科ペインクリニック,内．循．小．皮．リハ,内．外．整．心内．眼．皮．歯,歯.小歯,,小児循環器科,,,内．婦．乳外．漢内．放．心内,老年精神,整心皮眼リハ麻リウ放救,,,,［緩和ケア内］,,形内
35,心臓内科,健康指導,呼吸器内科・消化器内科・循環器内科,内．皮．眼．耳咽．歯,,循環器内科，消化器内科，胃腸内科，呼吸器内科,,循環器内科、呼吸器内科,,,,ひ(透),消化器／肝臓内科,糖代内,腎臓泌尿器科,消化器内科，糖尿病内科,代謝・内分泌内科,,呼吸器内科・呼吸器腫瘍内科,小感内,,甲状腺外科,,,頭部,,内．外．心内．呼内．循内．神内．消内,鏡外（胃　大腸）,,外整脳形精泌眼耳放救,,心外循内,,［泌尿器科］,,,内泌外,,内．小．皮．麻．アレ,腎リウ,内．整．放．リウ．リハ,美ひ,皮．形,内．小．皮．麻．アレ,整．リウ．リハ．内,漢方眼科,小矯歯,,小児,,,形．美．皮．泌．産婦．婦,内．精．整,放眼婦,,,,消腫内（化　緩）,,外他21科
36,呼吸気内科,訪問,呼吸器内科，児童精神科,漢方耳鼻咽喉科,,循環器内科，胃腸内科,,糖尿病内科，消化器内科，呼吸器内科，循環器内科,,,,殖医外,内（消化器　肝臓　胆嚢　膵臓　内視鏡）,腎高内,脂代内,消化器内科，糖尿病内科，血液内科,内分泌・代謝科,,肺腫瘍内科,内科(感染症),,歯科口腔外科,,,気耳,,消化器胃腸科,外こう,,外整脳形精小皮泌,,血管外美皮,,ひ（透）,,,内泌,,アレルギー疾患外科,腎臓リウマチ内科,ペインクリニック内,頭部美容皮膚科,形．美．皮,内．麻,整．リハ．漢内,内．外．整．眼．耳咽．放．歯,成人矯歯,,神小,,,内．外．皮．婦．眼．耳咽．放．整,内．心内．消内．精．内視鏡内科,リハ放,,,,緩外,,内（糖）
37,「乳腺　内分泌内科」,泌内,呼吸器内科・循環器内科・消化器内科,内．精．眼．耳咽．整．歯,,呼吸器内科，循環器内科，消化器内科,,内科(循環器・消化器),,,,腎ひ,胆のう内科,人工透内,内泌代内,胃腸内科，消化器内科，糖尿病代謝内科,代謝内分泌内科,,癌内科,感染制御内科,,頭頚部外科,,,鼻,,外．消内．乳外,乳外肛外,,内外脳リハ,,形外血管外,,ひ(透),,,［乳腺外］,,耳咽．アレ,腎臓・膠原病内科,ペイン整,形．美．皮．泌．産婦．婦,老年皮膚科,内．小．リウ．皮．外．整．産婦．眼．耳．麻,皮膚科リハビリテーション科,内．歯．眼,小児矯歯,,小腸・大腸内科,,,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,内．心内．整．産婦．皮．リハ．精,眼耳リハ放麻,,,,疼内緩内,,※自由診療のみ
38,胃腸内科（内視鏡）,訪問診療,胃腸内科，消化器内科，呼吸器内科,内．皮．眼．耳咽．整．心内．精神科．,,消化器内科，内視鏡内科,,糖尿病内科・消化器内科・循環器内科,,,,女内殖医外,内科（肝臓　胃腸　消化器　呼吸器）,糖尿病・内分泌代謝・腎臓内科,内分泌内科（甲状腺）,糖尿病内科、循環器内科,糖尿病・代謝・内分泌内科,,がん緩和ケア内科,呼吸器・感染症内科,,透析外科,,,頭外,,消化,大肛,,脳神外リハ,,胸部外,,殖医外,,,［内分泌外］,,内．消．胃．心内．アレ,リュウマチ科,内．精．整,外．内．形．皮．耳咽．眼．美,女性皮膚科,ペイ,リハビリテーション科ペインクリニック内科,眼科 ,小児歯科口腔外科,,小児心内,,,内．消内．循内．婦．放,内．心内．精．神,眼リハ放麻形美心,,,,呼吸器緩和ケア内科,,木曜AM
39,「血液　腫瘍内科」,内外,消化器内科，循環器内科，呼吸器内科，人工透析内科,内．精．外．皮．眼．耳咽．歯,,消化器内科，循環器内科,,呼吸器内科，消化器内科，循環器内科，,,,,ひ(透）,肝消内,小児腎臓内科,内分泌外,糖尿病内科，呼吸器内科,糖尿病・代謝内,,,性病科皮膚科,,外科（乳腺）,,,精小外整皮泌婦眼耳リハ,,内．消．循．外．整．婦．眼．皮．泌．心内,大こ外,,外脳神外,,小心外,,腎ひ,,,乳外肛外,,耳咽．気食．アレ,リウマチ科 ,内．外．整．皮．耳．神内,形．美．心内,眼．耳咽．皮．内,美．形．外．整．泌．麻,整．リハ,精小外整皮泌婦眼耳リハ,歯．矯．小歯．歯外,,児童精,,,不妊治療内科,皮．泌．神精．形,小眼精形放リハ呼麻循消救,,,,腫瘍内科（緩和ケア）,,木曜PM
40,神経内科,内小,呼吸器内科，消化器内科，循環器内科，小児歯科，歯科,内．外．整．眼．耳咽．放．歯,,消化器内科，内視鏡内科，呼吸器内科，循環器内科,,循環器内科，消化器内科，呼吸器内科,,,,女ひ,膵,腎臓内科（人工,泌（人工透析）,消火器内科，内視鏡内科，循環器内科，糖尿病内科,内分泌代謝科,,,性病科眼科,,外科（肛門）,,,小外整脳皮泌耳,,大腸内視鏡外科,外科（消化器　肛門）,,小脳神外,,循環器外科（心臓　血管外科）,,女内殖医外,,,外（乳）,,内．消内．アレ,リ膠内,ペイン外科,美容,内．外．整．皮．耳．神内,リハビリテーション科ペインクリニック内科,ﾘ,整心皮眼リハ麻リウ放救,口腔外科歯科,,小児内分泌・代謝内科,,,内．婦．呼．消．循．歯,外．精．放．婦．乳外．形．美．整,眼耳リハ放麻精,,,,腫内（疼痛緩和）,,Ｈ26
41,内科,外内,糖尿病内科，呼吸器内科,耳咽．アレ．内,,老年内科，消化器内科,,腎臓内科，循環器内科，人工透析内科,,,,（生殖医療）,肝臓・糖尿病・内分泌内科,人透内,糖尿内分泌内,糖尿,糖尿病・代謝内分泌科,,,感染内,,女性肛門外科,,,外整脳皮泌耳,,内．循．消．皮．外,こう門外,,整脳神外,,静瘤外,,ひ(透）,,,透外,,アレルギ,整心皮眼リハ麻リウ放救,内．消．循．外．整．婦．眼．皮．泌．心内,美容精神科,皮膚外科,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,ﾘﾊﾋﾘﾃｰｼｮﾝ科,放眼婦,内．歯,,小児感染症内科,,,内．小．リウ．皮．外．整．産婦．眼．耳．麻,漢精,放泌,,,,緩和ｹｱ,,12
42,性感染症内科,内（薬）,循環器内科，呼吸器内科，消化器内科,頭部,,消化器内科(内視鏡）,,内科（呼吸器，循環器，消化器，糖尿病，代謝）,,,,男泌,肝臓・糖,内代内,乳腺・内分泌外,糖尿病・脂質代謝内科,糖尿代謝内,,,,,整形外科,,,小外整形脳皮泌婦眼耳放麻リハ歯,,内．消内．循内．糖内．婦．皮．乳外,こう外,,脳神外呼内,,血液外,,女ひ,,,分外,,アレルギー疾患耳鼻咽喉,精リウ小外整形脳,整形リハビリテーション科,美形外,小児科皮膚,内．外．麻．皮,リハビリ科 ,眼耳リハ放麻,歯．小歯,,小児腎臓内科,,,内．精．心内．神内．皮．婦．眼．耳咽．整．歯,内．形．美精,放麻,,,,疾痛緩和内科,,H26
43,消化器科内科,婦漢内,心臓・循環器内科，呼吸器内科,気耳,,消化器内科，内視鏡内科，糖尿病内科,,循環器内科，呼吸器内科，糖尿病内科,,,,神泌,肝臓・消化,内泌内,内分泌・代内,消化器・糖尿病内科,代,,,,,ﾍﾟｲﾝｸﾘﾆｯｸ外科,,,頸部,,内．肛．外．皮．消,外科（乳腺　肛門　胃腸）,,脳神外眼,,心臓血管外科(循環器外科),,（生殖医療）,,,外科（乳腺　肛門　胃腸）,,呼吸器アレルギー科,アリウ小外整形脳,ペイン整形外科,皮．美皮,内．消．循．外．整．婦．眼．皮．泌．心内,ペインクリニック外,ﾘﾊﾋﾘﾃｰｼｮﾝ,形眼,矯．小歯,,小児歯,,,漢方産婦人科,精．神内．心内．内．小,リハ麻放泌,,,,内科（緩和ケア）,,4
44,腎臓内科（透析）,腎内漢内,脳神経内科，呼吸器内科,鼻,,消化器内科，内視鏡内科，肝臓内科,,胃腸内科，循環器内科,,,,（女）泌,内科（消化器　内視鏡　肝臓　糖尿病）,内内,糖尿・内分泌内,糖尿病・代謝内科,糖尿病内分泌代謝内科,,,,,性感染症外科,,,外整脳形精泌眼耳放救,,内．腎内．糖内．循内．消内．血外．人内．内視鏡外科,肛門外科科,,リウ脳神外,,心臓血管外科(循環器外,,男泌,,,胸部・乳,,内．呼．消．アレ,耳放皮歯リウリハ,内．心内．整．産婦．皮．リハ．精,形成皮膚科,内．心内．整．産婦．皮．リハ．精,ペ整外,ﾘﾊﾋﾘﾃｰｼｮ,眼リハ放麻形美心,審美歯科,,小児神経科,,,内．神内．循内．呼内．皮．婦．糖尿病,精．神．心内．内．小,心整脳放麻眼耳皮リハ形産精泌ア,,,,緩和内,,1〜
45,消化器内科（内視鏡）,女漢内,循環器内科，内分泌・代謝内科，呼吸器内科,頸部,,循環器内科、呼吸器内科、消化器内科,,消化器内科，循環器内科，歯科，消化器内視鏡内科,,,,腎（透）,,腎臓泌尿器科,内分泌・糖内,糖代内,糖尿病代謝,,,,,美容外科,,,ア耳,,胃．消．肛,肛門科(肛門外科),,機能神経外科,,胸部・心臓血管外科,,神泌,,,外科（消化器　乳腺　肛門）,,内．消．アレ,リハリウ,ペ整,美．形．外．整．泌．麻,皮．泌．神精．形,整心皮眼リハ麻リウ放救,リハビリテー,小眼精形放リハ呼麻循消救,歯．矯．歯外,,小皮,,,思春,内．循．精．皮,眼耳放,,,,がん緩和ケア内科,,秘
46,脂質代謝内科,麻漢内,呼吸器内科，循環器内科，腫瘍内科,ア耳,,呼吸器内科、腫瘍内科、消化器内科、循環器内科、疼痛緩和内科、糖尿病内科,,呼吸器内科・消化器内科・循環器内科,,,,泌尿器科（透析）,,腎（人工透析）,乳内分泌外,糖尿病・内分泌代謝・腎臓内科,内．消内．循内．糖尿病代謝内科,,,,,口腔外科,,,耳ア,,内．外．皮．消内,外科（消化器　乳腺　肛門）,,神経外科,,人工透析血管外科,,（女）泌,,,内分外,,皮．小皮．アレ．美皮．形,リウ小外,外．精．放．婦．乳外．形．美．整,皮．小皮．アレ．美皮．形,内．循．消．皮．外,眼耳リハ放麻,精小外整皮泌婦眼耳リハ,眼耳リハ放麻精,歯．小歯．歯外,,小ア,,,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,精．心内．神内,小外整形脳皮泌婦眼耳放麻リハ歯,,,,在宅緩和ケア,,主たる科目
47,甲状腺内科,消内漢内,呼吸,耳ア,,呼吸器内科，消化器内科，循環器内科,,呼吸器内科・循環器内科・消化器内科,,,,腎臓泌尿器,,脂代内,糖尿病・内分泌内,糖尿内科,脂代,,,,,消化器外科（胃腸外科）,,,耳気,,内．呼内．消内．循内．外．肛内,脳神経外科こう門科,,小児神経発達外来,,脳神経外科心臓血管外科,,泌外,,,外科（乳腺　肛門）,,内．リウ．アレ．糖内,麻眼リウ,ぺ内,内．形．泌,内．呼内．アレ．皮,整泌リハ麻,整心皮眼リハ麻リウ放救,小形眼精麻,歯．歯外,,小他,,,内．婦．放．循内．消内．乳外．形．呼内．心療内科．皮膚科,老年精,眼耳リハ放精麻形,,,,緩和医療科,,ロ
48,ﾍﾟｲﾝｸﾘﾆｯｸ内科,糖内漢内,内科（呼吸器・アレルギー）,内小耳胃,,糖尿病内科，消化器内科，呼吸器内科，循環器内科,,循環器内科，胃腸内科，腎臓内科，人工透析内科,,,,透析泌尿器科,,内泌代内,腎泌,糖尿病内科(代謝内科),腎臓内分泌代謝内科,,,,,血管外科、美容皮膚科,,,耳気ア,,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,外科（乳腺　肛門）,,脳神経外科リハビリテーション科,,,,腎（透）,,,外科（胃腸　乳腺　肛門　呼吸器）,,耳咽．アレ．内,整脳形麻精リウ小,内．整,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,内．消内．循内．糖内．婦．皮．乳外,眼リハ放麻形美心,整脳リハ内,眼耳形,口腔外,,小リハ,,,池田草二：産婦人科,心内．神．精,脳麻眼婦放,,,,,,物
49,心療内科,(新)内,内科（呼吸器）,内小耳麻,,内科(循環器・消化器),,消化器内科，循環器内科，呼吸器内科，人工透析内科,,,,腎・泌尿器科（人工透析）,,泌（人工透析）,甲状腺内,糖内他,代謝糖尿病内科,,,,,胃腸内科，肛門外科,,,乳外頭頸外,,内．循内．呼内．消内．消外．皮．乳外,大腸肛門科,,脳神経外科呼吸器外科,,,,泌尿器科（透析）,,,外科（消化器　乳腺　内分泌　小児　肛門）,,皮膚科アレルギー科,内消整リウ,整．リウ．リハ,美容内,内．皮．リハ,小眼精形放リハ呼麻循消救,小外整脳皮泌リハ,整眼形麻リハ小,歯科 小児歯科,,小精,,,内．ペ内．小．神内．呼内．消内．形．美．皮．美皮．外．腫内．乳外．脳外．婦．放．泌．呼外．糖内．内視鏡内科．内分泌,内．精．心内,リハ放麻眼泌婦,,,,,,外46診療科
50,小児心療内科,専ら在宅,呼吸器,耳気,,消化器内科・内視鏡内科・腎臓内科・人工透析内科,,呼吸器内科，消化器内科，循環器内科，小児歯科，歯科,,,,泌尿器内科,,腎リウ内,内分泌・代謝内,内代内,糖尿病代謝内分泌内科,,,,,循環器内科，消化器内科，消化器外科，呼吸器内科，理学療法科，糖尿病内科，老人内科,,,耳鼻咽喉頭頸部科,,内．外．小．循．胃．放,こう門,,脳神経外科歯科,,,,腎臓泌尿器,,,甲状腺科,,皮膚アレルギー科,整リウリハ,循環器科整形外科,皮．形．美,内．心内．皮．アレ,歯婦麻,リハ放,眼耳精,歯．矯,,小児皮,,,産婦．皮,内．精．神内．皮,放整泌眼耳麻皮,,,,,,リ科
51,アレルギー疾患内科,健診,呼吸内,耳気ア,,糖尿病内科・消化器内科・循環器内科,,糖尿病内科、循環器内科,,,,泌（透）,,血液透析内,内分泌・糖尿病内科,糖尿病内,糖尿病脂質代謝内科,,,,,乳腺外科，大腸肛門外科,,,耳咽咽喉科,,内．呼．外．眼．循．消．皮,外科（胃腸　乳腺　肛門　呼吸器）,,脳神経外科皮膚科,,,,透析泌尿器科,,,,,ア疾内,整リウリハ麻,整．リウ．リハ．内,形美外,内．形．美．アレ．皮,眼耳リハ放麻精,眼耳リハ放麻,眼耳麻泌形皮リハ,歯腔外,,小眼,,,思春期,神．内．皮．精,耳放皮歯リウリハ,,,,,,ﾘ科
52,腎蔵内科(人工透析),健診等,感染症・呼吸器内科,頸部内科,,呼吸器内科，消化器内科，循環器内科，,,消火器内科，内視鏡内科，循環器内科，糖尿病内科,,,,泌（人透）,,腎泌,乳腺内科,脂代内,脂質代謝,,,,,消化器内科，循環器内科，乳腺外科,,,耳咽いんこう科,,食道胃腸外科,外科（消化器　乳腺　内分泌　小児　肛門）,,脳神経外科胃腸科,,,,腎・泌尿器科（人工透析）,,,,,呼吸器アレルギー内科,リウ小,整．リハ．漢内,眼リハ放麻形美心,内．循．小．皮．リハ,小形眼精麻,整泌リハ麻,心整脳放麻眼耳皮リハ形産精泌ア,予防歯科,,小児耳,,,漢婦,内．皮．外．精,整放小,,,,,,計５科
53,透析内科,全科,内（循　呼）,耳血内,,循環器内科，消化器内科，呼吸器内科,,循環器内科，呼吸器内科，消化器内科,,,,泌尿器科系その他,,リウ・腎内,乳腺科,内泌代内,代内内,,,,,肛門外科、矯正歯科、歯科口腔外科,,,耳鼻咽喉頭頸部外科,,内．胃．外．肛,大腸･肛門外科,,脳神経外科眼科,,,,泌（透）,,,,,アレルギー科 ,リウ消外,内．循内．整．消内．皮,形泌,内．小．皮．麻．アレ,整眼形麻リハ小,精リハ,眼耳放,歯科 歯科口腔外科,,小ｱﾚ,,,精小外整皮泌婦眼耳リハ,内．歯．精．心内,眼耳リハ放麻歯形,,,,,,空港の同一ビル内での水平移動
54,内科（腎臓）,内（兼,内科（循環器　消化器　呼吸器）,頭内,,呼吸器内科，消化器内科，感染症内科,,心臓・循環器内科，呼吸器内科,,,,泌尿器科（人口透析）,,透,乳腺腫瘍内科,糖尿内分泌内,分代内,,,,,肛門外科，内分泌内科,,,気管食道・耳鼻いんこう科,,内．呼内．消内．循内．婦．泌．精．乳外．漢内．糖内,,,脳神経外科心臓血管外科,,,,泌（人透）,,,,,耳アレ,アレリウ,内．外．皮．婦．眼．耳咽．放．整,小外形泌こう,内．小．皮．循内,放麻,眼リハ放麻形美心,小外整形脳皮泌婦眼耳放麻リハ歯,小児科歯科,,神経小児科,,,小婦外,内．精．神．神内,泌リハ形皮精循放消こう麻,,,,,,
55,内科（内分泌）,新生内,呼吸器・循環器内科,耳鼻咽喉頭頸部科,,内科（呼吸器，循環器，消化器，糖尿病，代謝）,,循環器内科，内分泌・代謝内科，呼吸器内科,,,,ひ尿,,内（透析）,内秘,糖尿・内分泌内,糖代分内,,,,,食道外科,,,気管食道・耳鼻咽喉科,,消化器乳,,,脳神経外科こう門科,,,,泌尿器科系その他,,,,,ア耳,リウ皮,内．整．婦．皮．眼．外．泌．耳咽．放．消内．循内．糖内．乳外．呼内．神内．心内．血内,形美,内．循．精．皮,脳麻泌リハ,小眼精形放リハ呼麻循消救,眼耳リハ放精麻形,矯正外科,,小泌,,,放眼婦,心内．精．神．呼．循．耳咽,眼耳麻放形リハ,,,,,,
56,内科（循環器）,在宅医療,内科（呼吸器・消化器）,耳咽咽喉科,,胃腸内科，循環器内科,,呼吸器内科，循環器内科，腫瘍内科,,,,泌尿器科(人工透析）,,内秘,小児内分泌内,糖尿病・内分泌内,体謝,,,,,乳腺外科，消化器内科，肛門外科，老年内科，漢方内科,,,頭頚外,,鏡外,,,脳神経外科麻酔科,,,,泌尿器科（人口透析）,,,,,耳ア,リウ脳神外,内．小．リウ．皮．外．整．産婦．眼．耳．麻,整形美皮,内．肛．外．皮．消,リハ麻放泌,眼耳リハ放麻精,脳麻眼婦放,歯．矯．小歯,,小児皮膚,,,歯婦麻,美容精神科,耳放麻脳眼リハ,,,,,,
