26,乳腺・内分泌内科,全科,呼内老年内科,,,消化器内科（胃腸・内視鏡内科）,大腸,循内肝臓内科,,,,人工透析・泌尿器科,内科（肝臓・胃腸・消化器・呼吸器）,腎臓内分泌代謝内科,内分泌・代謝科,糖尿病・代謝内分泌科,代謝内分泌内科,,,性感染症科,,頭頸部外科,,,外科（頭頸部）,,大腸内視鏡外科,肛門科・肛門外科,,,,外科（心臓血管）,,人工透析・泌尿器科,,,内分泌・乳腺外科,,内科（消化器・アレルギー疾患・感染症）,,女性ペインクリニック内科,,外科（皮膚外来）,ペインクリニック（内科）,,,歯科矯正,,小児神経心療内科,,,婦人科（生殖）,児童・思春期精神科,,,,,緩和ケア・腫瘍精神科,,
27,心臓内科,訪問診療,呼吸器・感染症内科,,,消化器内視鏡内科,大腸肛門科,循環器,,,,内高精,肝臓科,腎臓透析内科,糖尿病・代謝内分泌科,内科（糖尿病・循環器科・呼吸器・消化器）,代謝糖尿病内科,,,小児感染症科,,気管食道外科,,,,,胃腸外科（内視鏡）,外科（肛門・乳腺）,,,,,,透析泌尿器科,,,外科放射線科乳腺外科,,免疫・アレルギー内科,,整形リハビリテーション科,,皮ふ科,ペインクリニック（外科）,,,インプラント,,小児内分泌・代謝内科,,,泌尿器科（不妊）,老人精神科,,,,,緩和内科,,
28,腎臓内科（人工透析）,予防接種,内科（呼吸器・循環器・アレルギー疾患・体謝・内分泌）,,,胃腸科内科,内科肛門科,循内感染症内科,,,,透析泌尿器科,肝臓・胆のう・膵臓科,腎臓内分泌内科,内分泌代謝科,糖尿病代謝・内分泌内科,糖尿病代謝内分泌内科,,,感染内科,,腫瘍整形外科,,,,,消化器胃腸科,大腸･肛門外科,,,,,,腎・泌尿器科（人工透析）,,,乳腺・頭頸部外科,,アレルギー疾患科,,疼,,皮膚・泌尿器科,疼痛緩和内科（ペインクリニック）,,,審美歯科,,小児感染症内科,,,不妊治療婦人科,思春期・児童精神科,,,,,ペインクリニック・緩和ケア内科,,
29,糖尿病代謝内科,,内科（呼吸器・循環器・消化器・肝臓）,,,消化器科（胃腸科）,消化器科・肛門科,内科（循環器科）,,,,腎・泌尿器科（人工透析）,,内科(人工透析),腎臓内分泌代謝内科,代謝糖尿病内科,糖尿病脂質代謝内科,,,性病科皮膚科,,胸部外科,,,,,抹消血管外科,胃腸・肛門外科,,,,,,腎泌尿器科,,,乳腺・肛門科,,リウマチ・膠原病・アレルギー科,,外科・整形外科・形成外科,,美容皮フ科,ペインクリニック・緩和ケア内科,,,小児しか矯正歯科,,小児腎臓内科,,,男性不妊治療外科,リエゾン科（精神科）,,,,,がん・疼痛緩和内科,,
30,漢方内科,,呼吸器科・呼吸器内科,,,消化器内（内視鏡）,消化器内科（胃・大腸内視鏡）,内科（呼吸器・循環器・アレルギー疾患・体謝・内分泌）,,,,腎泌尿器科,,通院人工透析診療所,糖尿病代謝・内分泌内科,糖尿病代謝内分泌内科,内分泌･代謝内科,,,内科（感染症・消化器）,,肝臓外科,,,,,消外大腸外科,内視鏡外科（胃腸・大腸）,,,,,,泌尿器科（生殖医療）,,,外科（乳腺・肛門・胃腸）,,アレルギー耳鼻咽喉科,,内科（漢方・ペインクリニック）,,皮膚･泌尿器科,内科(ペインクリニック),,,口腔歯科,,小児秘尿器科,,,不妊治療内科,緩和ケア・精神科,,,,,,,
31,肝臓内科,,内科（呼・消・循・腎・血・内泌）,,,肝臓・消化器内科,肛門科（マンモグラフィあり）,内科（消化器・糖尿病・循環器）,,,,泌尿器科（生殖医療）,,循環器科（透析）,代謝内分泌内科,糖尿内分泌内科,放脂質代謝内科,,,内科(感染症),,外科（消化器）,,,,,内視鏡消化器外科,胃腸・大腸・肛門外科,,,,,,泌尿器科（腎臓）,,,消化器・内分泌・小児外科,,アレルギー疾患リウマチ科,,美容整形外科,,外科（皮膚）,,,,歯科口腔歯科,,小児救急科,,,婦人科（性感染症）,緩和ケア・腫瘍精神科,,,,,,,
32,内科（消化器）,,呼吸器・腫瘍内科,,,消・胃腸科,消化器・肛門内科,内科（循環器・糖尿病・代謝）,,,,泌尿器科（腎臓）,,内科（人工透析・腎臓）,糖尿病代謝内分泌内科,内分泌糖尿病内科,内科（循環器・糖尿病・代謝）,,,内科（性感染症）,,大腸・肛門外科,,,,,消外肛門外科,外科（胃腸・大腸・肛門）,,,,,,ひ尿器科（人工透析）,,,消化器・肛門・乳腺・血管外科,,アレルギー皮膚科,,ペインクリック内科,,アレルギー皮膚科,,,,歯科疾患の全て,,小児腫瘍内科,,,不妊治療外科,精神科・内科,,,,,,,
33,老年心療内科,,内科（呼吸器）,,,大腸内視鏡科,,内科（呼吸器・循環器・消化器・肝臓）,,,,ひ尿器科（人工透析）,,腎臓高血圧内科,腎臓内分泌内科,糖尿病脂質代謝内科,脂質・代謝内科,,,,,小児心臓血管外科,,,,,乳腺・内分泌・消化器外科,消化器・肛門外科,,,,,,泌尿器科（ 人工透析 ）,,,乳腺・消化器外科,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,整外科,,皮膚科性病科,,,,顎関節の不調和,,腎臓小児科,,,腫瘍婦人科,,,,,,,,
34,糖尿病・脂質代謝内科,,循呼,,,大腸内視鏡,,循環器科・循環器内科,,,,泌尿器科（ 人工透析 ）,,人工透析腎臓内科,糖尿内分泌内科,内科（消化器・糖尿病・循環器）,内分泌・代謝小児科,,,,,小児脳神経外科,,,,,消火器外科,こうもん科,,,,,,腎臓外科・泌尿器科,,,外科（消化器・乳腺・肛門）,,小児科アレルギー科,,物理療法,,一般皮膚科,,,,噛み合わせ不良による頭痛,,循環器小児科,,,婦人科（生殖医療・思春期・内分泌）,,,,,,,,
35,血液腫瘍内科,,呼吸器・アレルギー疾患内科,,,膵臓・消化器内科,,内科・循環器内科,,,,,,腎臓泌尿器科,内分泌糖尿病内科,内科（循環器・糖尿病・代謝）,糖尿病・内分泌・代謝内科,,,,,小児形成外科,,,,,消化器・胃腸・大腸外科,大腸・肛門科,,,,,,,,,外科（乳腺・肛門）,,内科（消化器・代謝・心療・呼吸器・循環器・アレルギー）,,ペインクリニック・内科,,皮膚科泌尿器科,,,,矯正口腔外科,,小児科(新生児),,,産婦人科・産科,,,,,,,,
36,小児神経内科,,内科（呼吸器内科）,,,内科（消化器・呼吸器・心療内科）,,内科（呼・消・循・腎・血・内泌）,,,,,,腎臓病,乳腺科,腎糖尿病内科,腎臓・代謝内科,,,,,胃腸外科,,,,,胃腸科（消化器科）,大腸・こう門外科,,,,,,,,,,,アレルギー疾患皮膚科,,整形外科（理学療法・麻酔）,,皮ふ泌尿器科,,,,インプラント科,,耳鼻いんこう科（気管食道・小児）,,,泌尿器科（不妊症）,,,,,,,,
37,新生児内科,,呼吸器内科（内視鏡）,,,大腸内視鏡内科,,循器内科,,,,,,腎糖尿病内科,内科（内分泌・消化器・胃腸・呼吸器・循環器）,糖尿病・内分泌・代謝内科,内科(糖尿病･代謝),,,,,外科（消化器・末梢血管・肛門・内分泌・老人）,,,,,胃腸下科,外科（腫瘍・肛門・血管）,,,,,,,,,,,呼吸器アレルギー内科,,ペインクリニック（内科）,,皮膚科科,,,,顎外,,小児リハビリテーション科,,,泌尿器科（不妊治療）,,,,,,,,
38,小児内分泌内科,,呼吸器緩和ケア内科,,,内科（内視鏡）,,循呼,,,,,,腎臓・代謝内科,内分泌･代謝内科,糖尿病内分泌腺内科,代謝（脂質代謝）内科,,,,,内視鏡外科（胆のう・胃腸科・大腸）,,,,,外科（消化器内視鏡）,乳腺・肛門科,,,,,,,,,,,アレルギー（呼吸器）,,ペインクリニック（外科）,,皮膚外科,,,,小児・矯正歯科,,漢方小児科,,,不妊治療・女性内科,,,,,,,,
39,小児血液腫瘍内科,,内科（糖尿病・循環器・消化器・呼吸器）,,,消化器・胃腸科,,内科（消化器・循環器）,,,,,,腎臓内科・人工透析内科,高内,腎内科・糖尿病・透析室,代謝・内分秘内科,,,,,がん化学療法外科,,,,,胃腸・肛門外科,外肛門外科,,,,,,,,,,,,,疼痛緩和内科（ペインクリニック）,,アレルギー疾患皮膚科,,,,歯科矯正科,,心療小児科,,,精婦,,,,,,,,
40,小児循環器内科,,内科（消化器・循環器・呼吸器・糖尿病）,,,内科（呼吸器・消化器）,,内科（肝臓・腎臓・循環器・糖尿病・脂質代謝）,,,,,,内科（血液透析）,神内内分泌内科,糖尿病・内科,代謝･内分泌内科,,,,,消化器外科（内視鏡）,,,,,消化器腫瘍外科,外科（乳腺・肛門・胃腸）,,,,,,,,,,,,,膝関節外科,,性病科皮膚科,,,,歯科（一般）,,小児漢方内科,,,女性不妊症,,,,,,,,
41,総合内科,,内科(呼吸器・消化器・循環器・糖尿病),,,食道・胃腸内科,,内科（循環器・人工透析）,,,,,,腎内科・糖尿病・透析室,糖内内分泌内科,糖尿病･内分泌内科,脂質代謝・血管内科,,,,,美容外科,,,,,内視鏡外科（胃腸・大腸）,肛門・大腸外科,,,,,,,,,,,,,ペインクリニック・緩和ケア内科,,皮膚・形成科,,,,,,小児呼吸器内科,,,婦人科（生殖医療・不妊治療）,,,,,,,,
42,感染症内科,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,,内科（糖尿病・循環器科・呼吸器・消化器）,,循環科,,,,,,腎高血圧内科,腎臓病,内科(糖尿病･代謝),内科（肝臓・腎臓・循環器・糖尿病・脂質代謝）,,,,,外科（人工透析）,,,,,消胃,胃腸科肛門科,,,,,,,,,,,,,整形外科・リウマチ科,,,,,,,,小児リウマチ科,,,婦人科（不妊治療・生殖医療）泌尿器科,,,,,,,,
43,肛門内科,,呼吸器科（呼吸器内科）,,,胃・大腸・消化器内科,,循環内科,,,,,,腎臓・膠原病内科,内科（呼吸器・循環器・アレルギー疾患・体謝・内分泌）,内科（糖尿病）,内科（糖尿病・内分泌・代謝）,,,,,性感染症外科,,,,,胃腸・大腸・肛門外科,肛門科（肛門外科）,,,,,,,,,,,,,内科(ペインクリニック),,,,,,,,児童思春期外来,,,婦人科(不妊治療）,,,,,,,,
44,内科（消化器・循環器・呼吸器・内分泌・代謝・糖尿病・胃腸・大腸内視鏡・老人・人工透析・漢方）,,呼吸器・消化器・腎臓内科,,,食道・胃腸・大腸内科（内視鏡）,,心臓血管内科（循環器）,,,,,,内科（呼・消・循・腎・血・内泌）,婦人科（生殖医療・思春期・内分泌）,内科（膵臓・糖尿病）,内分泌・糖尿病・代謝内科,,,,,大腸肛門乳腺外科,,,,,外科（胃腸・大腸・肛門）,消化器・肛門・乳腺・血管外科,,,,,,,,,,,,,,,,,,,,,心療内科（小児）,,,周産期内科,,,,,,,,
45,心血管内科,,呼吸器内科（呼吸器科）,,,産婦人科(内視鏡),,禁煙外来,,,,,,小腎,乳内外,内科（肝臓・腎臓・循環器・糖尿病・脂質代謝）,脂質代謝・糖尿病内科,,,,,外科（乳腺）,,,,,消化器・肛門外科,大腸,,,,,,,,,,,,,,,,,,,,,呼吸器小児科,,,産婦人科（分娩は不可）,,,,,,,,
46,透析内科,,内科（消化器・代謝・心療・呼吸器・循環器・アレルギー）,,,消化器肝臓内科,,内科（糖尿病・循環器・消化器・呼吸器）,,,,,,内高精,内分泌・代謝小児科,内科（糖尿病・内分泌・代謝）,循環器・脂質代謝内科,,,,,外科（肛門）,,,,,消火器科,大腸肛門科,,,,,,,,,,,,,,,,,,,,,内分泌・代謝小児科,,,産婦人科（産科・婦人科・不妊治療）,,,,,,,,
47,疼痛緩和内科,,呼吸内科,,,消化器内科（胃腸・肛門・内視鏡）,,内科（消化器・循環器・呼吸器・糖尿病）,,,,,,腎臓・透析内科,糖尿病・内分泌・代謝内科,糖尿・内分泌内科,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,,,,ペインクリニック整形外科,,,,,消化器科外科,消化器科・肛門科,,,,,,,,,,,,,,,,,,,,,小児･新生児科,,,産科婦人科,,,,,,,,
48,内科（人工透析）,,内科（肝臓・胃腸・消化器・呼吸器）,,,胃・大腸内視鏡内科,,循環器・脂質代謝内科,,,,,,内科（肝臓・腎臓・循環器・糖尿病・脂質代謝）,糖尿病内分泌腺内科,小児科（糖尿病科）,代謝内科・内分泌内科,,,,,心臓外科,,,,,食道・胃腸外科,胃腸・大腸・胆のう・肛門外科,,,,,,,,,,,,,,,,,,,,,小腎,,,漢産婦人科,,,,,,,,
49,内科（循環器）,,呼吸器アレルギー内科,,,内科（内分泌・消化器・胃腸・呼吸器・循環器）,,内科(呼吸器・消化器・循環器・糖尿病),,,,,,腎蔵内科,甲状腺診療科,内科（糖尿病内科）,糖尿病・内分泌代謝内科,,,,,心臓・血管外科,,,,,消化器科（胃）,外科（消化器・乳腺・肛門）,,,,,,,,,,,,,,,,,,,,,小児科（神経）,,,産婦人科（不妊治療・内視鏡）,,,,,,,,
50,内科（呼吸器・消化器・心療）,,呼吸器内科（化学療法）,,,消化器内視鏡科,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,,,,,内科（循環器・人工透析）,糖尿病･内分泌内科,糖尿内科,腎臓代謝内科,,,,,口腔外科,,,,,外科（乳腺・肛門・胃腸）,肛門科（マンモグラフィあり）,,,,,,,,,,,,,,,,,,,,,小児科（脳神経）,,,泌尿器科（人工透析・不妊治療）,,,,,,,,
51,性感染症内科,,呼吸器(内)科,,,消化器胃腸科,,循環器内科内科,,,,,,腎臓・高血圧内科,代謝･内分泌内科,内分泌・糖尿病・代謝内科,小児内分泌・代謝科,,,,,脳外科,,,,,消化器・内分泌・小児外科,外科（乳腺・肛門）,,,,,,,,,,,,,,,,,,,,,内科（新生児）,,,泌尿器科(不妊治療),,,,,,,,
52,脂質代謝内科,,内科（呼吸器科）,,,消火器内科（内視鏡）,,循環器科（循環器内科）,,,,,,腎・泌尿器科（人工透析）,内高精,生活習慣病・糖尿病,糖尿病･代謝・内分泌内科,,,,,乳腺・肛門外科,,,,,消化器,,,,,,,,,,,,,,,,,,,,,,小児科（循環器科・アレルギー科）,,,産婦人科(生殖治療),,,,,,,,
53,消化器内科（内視鏡）,,,,,消化器・胃腸内科,,内科循環器科,,,,,,腎泌尿器科,内科（内分泌・乳腺）,内科（糖尿病・循環器・消化器・呼吸器）,糖尿病内科（内分泌・代謝）,,,,,一般外科,,,,,胃腸器科,,,,,,,,,,,,,,,,,,,,,,内分泌小児科,,,,,,,,,,,
54,内科（循環器・消化器・呼吸器）,,,,,漢方消化器内科,,内科（消化器・循環器・肝臓・糖尿病）,,,,,,血管透析内科,内分泌小児科,脂質代謝・糖尿病内科,内科（消化器・代謝・心療・呼吸器・循環器・アレルギー）,,,,,ペインクリニック・肛門外科,,,,,消化器外科(胃腸外科),,,,,,,,,,,,,,,,,,,,,,小児科（感染症内科）,,,,,,,,,,,
55,がん内科,,,,,内科（消化器・循環器・呼吸器）,,内科（消化器・代謝・心療・呼吸器・循環器・アレルギー）,,,,,,腎臓内科（血液透析）,内科（糖尿病・内分泌・代謝）,内科（消化器・循環器・呼吸器・糖尿病）,脂肪代謝内科,,,,,大腸肛門外科,,,,,消化器・肛門・乳腺・血管外科,,,,,,,,,,,,,,,,,,,,,,小児科（糖尿病科）,,,,,,,,,,,
56,老年脳神経内科,,,,,胃腸内視鏡内科,,循環器(内)科,,,,,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,糖尿・内分泌内科,糖尿病・消化器内科,内分泌・代謝内科（糖尿病）,,,,,乳腺・内分泌外科,,,,,乳腺・消化器外科,,,,,,,,,,,,,,,,,,,,,,小児科（アレルギー科）,,,,,,,,,,,
57,内科（血液・漢方）,,,,,消化器・胃腸内科（内視鏡）,,内科(循環器),,,,,,人口透析科,内科（内分泌・胃腸）,内科(呼吸器・消化器・循環器・糖尿病),内科（代謝）,,,,,外科（化学療法）,,,,,消化管外科,,,,,,,,,,,,,,,,,,,,,,小児科（神経発達科）,,,,,,,,,,,
58,内科（消化器・呼吸器・循環器）,,,,,漢方胃腸内科,,循環器内科（透）,,,,,,呼吸器・消化器・腎臓内科,内分泌・糖尿病・代謝内科,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,内科（脂質代謝）,,,,,食道外科,,,,,消化器科・肛門科,,,,,,,,,,,,,,,,,,,,,,内科（小児科）,,,,,,,,,,,
59,内科（呼吸器・循環器・糖尿病・アレルギー疾患）,,,,,消内内視鏡内科,,,,,,,,腎臓内科（人工透析・腎移植）,乳腺・胃腸内科,糖尿病外来,,,,,,消化器外科（胃腸外科）,,,,,胃腸・大腸・胆のう・肛門外科,,,,,,,,,,,,,,,,,,,,,,緩和ケア小児科,,,,,,,,,,,
60,糖尿病・胃腸内科,,,,,内科（胃腸科）,,,,,,,,腎臓代謝内科,乳腺・肛門科,糖尿病・血液内科,,,,,,呼吸器・乳腺外科,,,,,外科（消化器・乳腺・肛門）,,,,,,,,,,,,,,,,,,,,,,新生児小児科,,,,,,,,,,,
61,内分泌・代謝内科,,,,,内視鏡消化器内科,,,,,,,,糖尿病・腎臓内科,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,糖尿病内科内科,,,,,,循環器外科（心臓・血管外科）,,,,,消科,,,,,,,,,,,,,,,,,,,,,,児童・思春期精神科,,,,,,,,,,,
62,小児内科,,,,,漢内内視鏡内科,,,,,,,,血液・透析内科,代謝内科・内分泌内科,糖尿病・内分泌代謝内科,,,,,,男性整形外科,,,,,胃腸・消化器外科,,,,,,,,,,,,,,,,,,,,,,思春期・児童精神科,,,,,,,,,,,
63,小児心療内科,,,,,胃内肛門内科,,,,,,,,腎内人工透析内科,糖尿病・内分泌代謝内科,糖尿病･代謝・内分泌内科,,,,,,脳神経外科（脳外科）,,,,,外科(消化器）,,,,,,,,,,,,,,,,,,,,,,小児科（健診センター・ＳＡＳセンター併設）,,,,,,,,,,,
64,内科（腎臓）,,,,,消化器内科（胃腸・肝臓・胆のう・膵臓）,,,,,,,,循環器内科（透）,小児内分泌・代謝科,内科（消化器・循環器・肝臓・糖尿病）,,,,,,腹部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,心臓小児科,,,,,,,,,,,
65,内科（内分泌）,,,,,内科（消化器・糖尿病・循環器）,,,,,,,,血液浄化,乳腺化学療法内科,糖尿病・腎臓内科,,,,,,外科（こう門）,,,,,,,,,,,,,,,,,,,,,,,,,,,小児科リハビリテーション科,,,,,,,,,,,
66,内科（循環器・糖尿病・内分泌・脂質代謝）,,,,,内科（呼吸器・循環器・消化器・肝臓）,,,,,,,,,乳腺心療内科,糖尿病内科（内分泌・代謝）,,,,,,胃外科,,,,,,,,,,,,,,,,,,,,,,,,,,,小児科アレルギー科,,,,,,,,,,,
67,代謝・内分泌内科,,,,,消化器科・消化器内科,,,,,,,,,糖尿病･代謝・内分泌内科,内分泌・代謝内科（糖尿病）,,,,,,胆のう外科,,,,,,,,,,,,,,,,,,,,,,,,,,,放射線科小児科,,,,,,,,,,,
68,内科（糖尿病代謝・消化器）,,,,,胃腸科・胃腸内科,,,,,,,,,糖尿病内科（内分泌・代謝）,,,,,,,膵臓外科,,,,,,,,,,,,,,,,,,,,,,,,,,,発達小児科,,,,,,,,,,,
69,腎臓内科（透析）,,,,,胃腸科（消化器科）,,,,,,,,,乳腺内科（乳腺科）,,,,,,,新生児外科,,,,,,,,,,,,,,,,,,,,,,,,,,,一般小児科,,,,,,,,,,,
70,消火器内科,,,,,内科（呼・消・循・腎・血・内泌）,,,,,,,,,血液浄化,,,,,,,消化器外科（胃腸科外科）,,,,,,,,,,,,,,,,,,,,,,,,,,,小腸内科,,,,,,,,,,,
71,循環器・呼吸器内科,,,,,肝臓・消化器内科（内視鏡）,,,,,,,,,内分泌・代謝内科（糖尿病）,,,,,,,ペインクリニック・整形外科,,,,,,,,,,,,,,,,,,,,,,,,,,,小児内分泌・代謝科,,,,,,,,,,,
72,消化器・血液内科,,,,,内科（消化器科・心療内科）,,,,,,,,,,,,,,,,耳鼻咽喉・頭頸部外科,,,,,,,,,,,,,,,,,,,,,,,,,,,小児腎疾患科,,,,,,,,,,,
73,消化器・肝臓内科,,,,,胃腸下科,,,,,,,,,,,,,,,,腎臓外科,,,,,,,,,,,,,,,,,,,,,,,,,,,新生児循環器科,,,,,,,,,,,
74,心療内科・精神科,,,,,消化器病内科,,,,,,,,,,,,,,,,外科 （消化器 ・ 内視鏡）,,,,,,,,,,,,,,,,,,,,,,,,,,,小児感染症科,,,,,,,,,,,
75,血液透析内科,,,,,肝臓・胃腸内科,,,,,,,,,,,,,,,,外科(内視鏡),,,,,,,,,,,,,,,,,,,,,,,,,,,小児血液・免疫科,,,,,,,,,,,
76,消化器内科(内視鏡),,,,,胃腸・肛門内科,,,,,,,,,,,,,,,,移植外科,,,,,,,,,,,,,,,,,,,,,,,,,,,耳鼻咽喉科（小児・気管食道・漢方）,,,,,,,,,,,
77,一般内科,,,,,消化器・内視鏡内科,,,,,,,,,,,,,,,,緩和ケア外科,,,,,,,,,,,,,,,,,,,,,,,,,,,小児科（漢方）,,,,,,,,,,,
78,内科・精神科,,,,,消胃,,,,,,,,,,,,,,,,透析外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,内科一般,,,,,胃腸・大腸内視鏡内科,,,,,,,,,,,,,,,,乳腺内分泌外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,腎臓・内分泌内科,,,,,内科（消化器・循環器）,,,,,,,,,,,,,,,,小児科外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,気管食道内科,,,,,内科（内分泌・胃腸）,,,,,,,,,,,,,,,,外科（内視鏡）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,リウマチ内科,,,,,消火器内科肛門内科,,,,,,,,,,,,,,,,ペインクリニック内科・外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,感染症呼吸器内科,,,,,消化器内科(胃腸科内科),,,,,,,,,,,,,,,,肝臓・胆嚢・脾臓外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,内科（呼吸器・循環器・消化器・糖尿病・代謝）,,,,,胃腸・消化器内科,,,,,,,,,,,,,,,,小児・心臓血管外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,女性内科,,,,,胃腸内科（消化器内科）,,,,,,,,,,,,,,,,消化器内視鏡外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,消化器･循環器内科,,,,,消火器科,,,,,,,,,,,,,,,,腫瘍外科（緩和ケア）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,高齢者内科,,,,,内科（消化器・アレルギー疾患・感染症）,,,,,,,,,,,,,,,,脳脊髄神経外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,アレルギー疾患内科,,,,,呼吸器内科（内視鏡）,,,,,,,,,,,,,,,,肝臓・胆のう・膵臓外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,漢方･診療内科,,,,,消化器科内科,,,,,,,,,,,,,,,,感染症外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,美容内科,,,,,内科（消化器科）,,,,,,,,,,,,,,,,頭頸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,老人内科,,,,,内科（消化器・内視鏡）,,,,,,,,,,,,,,,,外科（乳腺・甲状腺）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,糖尿病･代謝内科,,,,,消化器内科（肝臓・大腸）,,,,,,,,,,,,,,,,形成美容外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,心臓・循環器内科,,,,,内科（糖尿病・循環器・消化器・呼吸器）,,,,,,,,,,,,,,,,頸部甲状腺乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,内科（循環器・消化器）,,,,,内科（消化器・循環器・呼吸器・糖尿病）,,,,,,,,,,,,,,,,乳腺・甲状腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,血液・腎臓内科,,,,,肝臓消化器内科,,,,,,,,,,,,,,,,人口透析外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,消化器内科（胃腸内科）,,,,,内科（胃腸・肛門）,,,,,,,,,,,,,,,,外科（鼡形ヘルニア）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,糖尿病内科（代謝内科）,,,,,乳腺・胃腸内科,,,,,,,,,,,,,,,,消化器・乳腺外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,消化器内科（肝胆膵）,,,,,糖尿病・消化器内科,,,,,,,,,,,,,,,,小児整形外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,消化器内科（消化管）,,,,,消化器科（胃）,,,,,,,,,,,,,,,,ペイン外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,血液腎臓内科,,,,,内科（消化器・肝臓・胆嚢・膵臓・内視鏡）,,,,,,,,,,,,,,,,脳腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,消化器・糖尿病内科,,,,,内科(呼吸器・消化器・循環器・糖尿病),,,,,,,,,,,,,,,,消化器外科(胃・大腸),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,女性思春期内科,,,,,内科（胃腸・消化器・肝臓・胆のう・膵臓・腎臓・循環器・呼吸器・糖尿病・代謝・脂質代謝・内分泌・老年・アレルギー疾患・感染症）,,,,,,,,,,,,,,,,肝・胆・膵外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,女性性感染症内科,,,,,消化器内科（消化器内科）,,,,,,,,,,,,,,,,骨軟部腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,内科胃腸科,,,,,消化器,,,,,,,,,,,,,,,,皮膚腫瘍外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,男性呼吸器内科,,,,,胃腸器科,,,,,,,,,,,,,,,,ペイン整形外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,男性内科,,,,,消化器科（消化器内科・胃腸内科）,,,,,,,,,,,,,,,,胃食道外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,男性内科（血液）,,,,,呼吸器・消化器・腎臓内科,,,,,,,,,,,,,,,,食道胃腸外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,消化器内科（胃腸・内視鏡内科）,,,,,消化管内科,,,,,,,,,,,,,,,,疼痛緩和外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,消化器内視鏡内科,,,,,消化器内科（胃腸）,,,,,,,,,,,,,,,,血液外科,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
